shelfmark,term,signal_weight,section,snippet,detail_url,viewer_url,score
Pal.gr.428,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pontani, Filippo Maria, 1913-1983 Demetrio Mosco e Alessandro Fortis (Rettifiche e postille ), In Medioevo e Rinascimento veneto con altri studi in onore di Lino Lazzarini (Medioevo e Umanesimo 35), 1979",https://digi.vatlib.it/mss/detail/Pal.gr.428,https://digi.vatlib.it/view/MSS_Pal.gr.428,2.75
Pal.gr.431.pt.A,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pontani, Anna, 1949-2021 Postille a Niccolò Leonico Tomeo e Giovanni Ettore Maria Lascaris, In Filologia Umanistica greca IV. Epigrammi e dintorni: Musuro, Bonamico e altri, a cura di F. Pontani e introduzione di L. Ferreri, Opuscula collecta 2023.",https://digi.vatlib.it/mss/detail/Pal.gr.431.pt.A,https://digi.vatlib.it/view/MSS_Pal.gr.431.pt.A,2.75
Pal.gr.431.pt.B,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pontani, Anna, 1949-2021 Postille a Niccolò Leonico Tomeo e Giovanni Ettore Maria Lascaris, In Filologia Umanistica greca IV. Epigrammi e dintorni: Musuro, Bonamico e altri, a cura di F. Pontani e introduzione di L. Ferreri, Opuscula collecta 2023.",https://digi.vatlib.it/mss/detail/Pal.gr.431.pt.B,https://digi.vatlib.it/view/MSS_Pal.gr.431.pt.B,2.75
Pal.lat.895,postille,5.0,General Data,"1) Florus, Epitoma de Tito Livio; Titus Livius, Ab Urbe condita (Periochae I-CXLI). sec. XIV ex",https://digi.vatlib.it/mss/detail/Pal.lat.895,https://digi.vatlib.it/view/MSS_Pal.lat.895,6.5
Pal.lat.899,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Bosco, Umberto, 1900-1987 Il Petrarca e l'Umanesimo filologico ( Postille al Nolhac e al Sabbadini) In Giornale storico della letteratura italiana 2) Petoletti, Marco, 1972- “Signa manus mee”. Percorso tra postille e opere di Francesco Petrarca, In L’antiche e le moderne carte. Studi in memoria di Giuseppe Billanovich, a c. di Antonio Manfredi e Carla Maria Monti (Medioevo e Umanesimo, 112), 2007",https://digi.vatlib.it/mss/detail/Pal.lat.899,https://digi.vatlib.it/view/MSS_Pal.lat.899,2.75
Pal.lat.940,postille,5.0,General Data,1) sec. XIV ex,https://digi.vatlib.it/mss/detail/Pal.lat.940,https://digi.vatlib.it/view/MSS_Pal.lat.940,6.5
Pal.lat.1820,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Petoletti, Marco, 1972- “Signa manus mee”. Percorso tra postille e opere di Francesco Petrarca, In L’antiche e le moderne carte. Studi in memoria di Giuseppe Billanovich, a c. di Antonio Manfredi e Carla Maria Monti (Medioevo e Umanesimo, 112), 2007",https://digi.vatlib.it/mss/detail/Pal.lat.1820,https://digi.vatlib.it/view/MSS_Pal.lat.1820,2.75
Pal.lat.1921,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pontani, Anna, 1949-2021 Postille a Niccolò Leonico Tomeo e Giovanni Ettore Maria Lascaris, In Filologia Umanistica greca IV. Epigrammi e dintorni: Musuro, Bonamico e altri, a cura di F. Pontani e introduzione di L. Ferreri, Opuscula collecta 2023.",https://digi.vatlib.it/mss/detail/Pal.lat.1921,https://digi.vatlib.it/view/MSS_Pal.lat.1921,2.75
Reg.gr.Pio.II.35,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Reg.gr.Pio.II.35,https://digi.vatlib.it/view/MSS_Reg.gr.Pio.II.35,2.75
Reg.lat.168,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Piana, Celestino, O.F.M., 1911-1992 Postille al ""Chartularium Studii Bononiensis S. Francisci"", In Archivum franciscanum historicum 1986",https://digi.vatlib.it/mss/detail/Reg.lat.168,https://digi.vatlib.it/view/MSS_Reg.lat.168,4.25
Reg.lat.1977,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Finazzi, Silvia Boccaccio lettore di Giuseppe Flavio. Le postille alle Antiquitates Iudaicae nel ms. Firenze, BML, Plut. 66.1, In Giovanni Boccaccio. Testi e studi 2025.",https://digi.vatlib.it/mss/detail/Reg.lat.1977,https://digi.vatlib.it/view/MSS_Reg.lat.1977,2.75
Ross.997,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pontani, Anna, 1949-2021 Postille a Niccolò Leonico Tomeo e Giovanni Ettore Maria Lascaris, In Bollettino della Badia greca di Grottaferrata 2000 2) Pontani, Anna, 1949-2021 Postille a Niccolò Leonico Tomeo e Giovanni Ettore Maria Lascaris, In Filologia Umanistica greca IV. Epigrammi e dintorni: Musuro, Bonamico e altri, a cura di F. Pontani e introduzione di L. Ferreri, Opuscula collecta 2023.",https://digi.vatlib.it/mss/detail/Ross.997,https://digi.vatlib.it/view/MSS_Ross.997,2.75
Urb.gr.89,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pade, Marianne In La fortuna della traduzione di Tucidide di Lorenzo Valla con una edizione delle postille al testo, Niccolò V nel sesto centenario della nascita. Atti del Convegno internazionale, Sarzana 8-10 ott. 1998, 2000",https://digi.vatlib.it/mss/detail/Urb.gr.89,https://digi.vatlib.it/view/MSS_Urb.gr.89,2.75
Urb.gr.90,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pade, Marianne In La fortuna della traduzione di Tucidide di Lorenzo Valla con una edizione delle postille al testo, Nicolò V nel sesto centenario della nascita. Atti del Convegno internazionale, Sarzana 8-10 ott. 1998, 2000",https://digi.vatlib.it/mss/detail/Urb.gr.90,https://digi.vatlib.it/view/MSS_Urb.gr.90,2.75
Urb.gr.92,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pade, Marianne In La fortuna della traduzione di Tucidide di Lorenzo Valla con una edizione delle postille al testo, Nicolò V nel sesto centenario della nascita. Atti del Convegno internazionale, Sarzana 8-10 ott. 1998, 2000",https://digi.vatlib.it/mss/detail/Urb.gr.92,https://digi.vatlib.it/view/MSS_Urb.gr.92,2.75
Urb.gr.129,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Dell'Era, Antonio Postille sinesiane, In Maia. Rivista di letterature classiche",https://digi.vatlib.it/mss/detail/Urb.gr.129,https://digi.vatlib.it/view/MSS_Urb.gr.129,4.25
Urb.lat.46,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Perosa, Alessandro, 1910-1998 Un codice della Badia Fiesolana con postille del Poliziano, In Rinascimento. Rivista dell’Istituto di studi sul Rinascimento 1981",https://digi.vatlib.it/mss/detail/Urb.lat.46,https://digi.vatlib.it/view/MSS_Urb.lat.46,2.75
Urb.lat.219,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Tristano, Caterina, 1951- Le postille del Petrarca nel Vaticano Lat. 2193 (Apuleio, Frontino, Vegezio, Palladio), In Italia medioevale e umanistica",https://digi.vatlib.it/mss/detail/Urb.lat.219,https://digi.vatlib.it/view/MSS_Urb.lat.219,4.25
Urb.lat.293,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Becchi, Antonio Il biberon di Leonardo. Le postille al Trattato di architettura di Francesco Giorgio Martini (ms. Ashb. 361): Leonardo da Vinci, Guglielmo Libri e i loro interpreti, Sussidi eruditi 2024.",https://digi.vatlib.it/mss/detail/Urb.lat.293,https://digi.vatlib.it/view/MSS_Urb.lat.293,2.75
Urb.lat.429,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pade, Marianne In La fortuna della traduzione di Tucidide di Lorenzo Valla con una edizione delle postille al testo, Nicolò V nel sesto centenario della nascita. Atti del Convegno internazionale, Sarzana 8-10 ott. 1998, 2000",https://digi.vatlib.it/mss/detail/Urb.lat.429,https://digi.vatlib.it/view/MSS_Urb.lat.429,2.75
Urb.lat.595,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Manfredi, Antonio, 1961- Nuove postille autografe di Lorenzo Valla alle epistole di s. Girolamo (Vaticani lat. 355-356), In Italia medioevale e umanistica 1992",https://digi.vatlib.it/mss/detail/Urb.lat.595,https://digi.vatlib.it/view/MSS_Urb.lat.595,2.75
Urb.lat.681,postille,5.0,General Data,"1) 197r-v: Petrarca, Francesco, 1304-1374 Memoria di Laura.",https://digi.vatlib.it/mss/detail/Urb.lat.681,https://digi.vatlib.it/view/MSS_Urb.lat.681,6.5
Urb.lat.1010,postille,5.0,General Data,"1) 1r-118v: Paltroni, Pier Antonio, f. 1463 Commentari della vita et gesti dell'illustrissimo Federico duca d'Urbino (Paltroni, Pier Antonio, f. 1463)",https://digi.vatlib.it/mss/detail/Urb.lat.1010,https://digi.vatlib.it/view/MSS_Urb.lat.1010,6.5
Urb.lat.1270,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Becchi, Antonio Il biberon di Leonardo. Le postille al Trattato di architettura di Francesco Giorgio Martini (ms. Ashb. 361): Leonardo da Vinci, Guglielmo Libri e i loro interpreti, Sussidi eruditi 2024.",https://digi.vatlib.it/mss/detail/Urb.lat.1270,https://digi.vatlib.it/view/MSS_Urb.lat.1270,2.75
Urb.lat.1754,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Ciociola, Claudio, 1955- Rassegna stabiliana ( postille agli atti del convegno del 1969), In Lettere italiane 1978",https://digi.vatlib.it/mss/detail/Urb.lat.1754,https://digi.vatlib.it/view/MSS_Urb.lat.1754,4.25
Vat.gr.122,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Manfredi, Antonio, 1961- Nuove postille autografe di Lorenzo Valla alle epistole di s. Girolamo (Vaticani lat. 355-356) In Italia medioevale e umanistica 1992",https://digi.vatlib.it/mss/detail/Vat.gr.122,https://digi.vatlib.it/view/MSS_Vat.gr.122,2.75
Vat.gr.573,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Toniolo, Ermanno M., O.S.M. Nuove postille alla «Bibliotheca hagiographica graeca», In Marianum 1970",https://digi.vatlib.it/mss/detail/Vat.gr.573,https://digi.vatlib.it/view/MSS_Vat.gr.573,4.25
Vat.gr.770,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Vat.gr.770,https://digi.vatlib.it/view/MSS_Vat.gr.770,2.75
Vat.gr.938,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Pade, Marianne La fortuna della traduzione di Tucidide di Lorenzo Valla con una edizione delle postille al testo, In Niccolò V nel sesto centenario della nascita. Atti del Convegno internazionale, Sarzana 8-10 ott. 1998, 2000",https://digi.vatlib.it/mss/detail/Vat.gr.938,https://digi.vatlib.it/view/MSS_Vat.gr.938,2.75
Vat.gr.1228,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Vat.gr.1228,https://digi.vatlib.it/view/MSS_Vat.gr.1228,2.75
Vat.gr.1298.pt.1,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pontani, Anna, 1949-2021 Postille a Niccolò Leonico Tomeo e Giovanni Ettore Maria Lascaris, In Filologia Umanistica greca IV. Epigrammi e dintorni: Musuro, Bonamico e altri, a cura di F. Pontani e introduzione di L. Ferreri, Opuscula collecta 2023.",https://digi.vatlib.it/mss/detail/Vat.gr.1298.pt.1,https://digi.vatlib.it/view/MSS_Vat.gr.1298.pt.1,2.75
Vat.gr.1298.pt.2,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Pontani, Anna, 1949-2021 Postille a Niccolò Leonico Tomeo e Giovanni Ettore Maria Lascaris, In Filologia Umanistica greca IV. Epigrammi e dintorni: Musuro, Bonamico e altri, a cura di F. Pontani e introduzione di L. Ferreri, Opuscula collecta 2023.",https://digi.vatlib.it/mss/detail/Vat.gr.1298.pt.2,https://digi.vatlib.it/view/MSS_Vat.gr.1298.pt.2,2.75
Vat.gr.1456,postille,5.0,General Data,1) Miscellanea grammaticale. sec. X/XI,https://digi.vatlib.it/mss/detail/Vat.gr.1456,https://digi.vatlib.it/view/MSS_Vat.gr.1456,6.5
Vat.gr.1554,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Vat.gr.1554,https://digi.vatlib.it/view/MSS_Vat.gr.1554,2.75
Vat.gr.1811,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Vat.gr.1811,https://digi.vatlib.it/view/MSS_Vat.gr.1811,2.75
Vat.gr.1836,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Vat.gr.1836,https://digi.vatlib.it/view/MSS_Vat.gr.1836,2.75
Vat.gr.1970,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Vat.gr.1970,https://digi.vatlib.it/view/MSS_Vat.gr.1970,2.75
Vat.gr.1973,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Vat.gr.1973,https://digi.vatlib.it/view/MSS_Vat.gr.1973,2.75
Vat.gr.2005,postille,5.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Vat.gr.2005,https://digi.vatlib.it/view/MSS_Vat.gr.2005,2.75
Vat.gr.2115,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Vat.gr.2115,https://digi.vatlib.it/view/MSS_Vat.gr.2115,2.75
Vat.gr.2324,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Parenti, Stefano, 1959- Gli eucologi del Grottaferrata γ.β.xx. Osservazioni e postille , In Philodōros eumeneias: Miscellanea di studi in ricordo di mons. Paul Canart, a cura di Marco D’Agostino e Luca Pieralli (Littera antiqua 21) 2021.",https://digi.vatlib.it/mss/detail/Vat.gr.2324,https://digi.vatlib.it/view/MSS_Vat.gr.2324,2.75
Vat.lat.51,postille,5.0,General Data,"1) 414v, 415r-437v: S. Ioannis Apocalypsis.",https://digi.vatlib.it/mss/detail/Vat.lat.51,https://digi.vatlib.it/view/MSS_Vat.lat.51,6.5
Vat.lat.170,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Manfredi, Antonio, 1961- Nuove postille autografe di Lorenzo Valla alle epistole di s. Girolamo (Vaticani lat. 355-356), In Italia medioevale e umanistica 1992",https://digi.vatlib.it/mss/detail/Vat.lat.170,https://digi.vatlib.it/view/MSS_Vat.lat.170,2.75
Vat.lat.171,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Manfredi, Antonio, 1961- Nuove postille autografe di Lorenzo Valla alle epistole di s. Girolamo (Vaticani lat. 355-356), In Italia medioevale e umanistica 1992",https://digi.vatlib.it/mss/detail/Vat.lat.171,https://digi.vatlib.it/view/MSS_Vat.lat.171,2.75
Vat.lat.172,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Manfredi, Antonio, 1961- Nuove postille autografe di Lorenzo Valla alle epistole di s. Girolamo (Vaticani lat. 355-356), In Italia medioevale e umanistica 1992",https://digi.vatlib.it/mss/detail/Vat.lat.172,https://digi.vatlib.it/view/MSS_Vat.lat.172,2.75
Vat.lat.262,postille,5.0,General Data,1) sec. XV med.,https://digi.vatlib.it/mss/detail/Vat.lat.262,https://digi.vatlib.it/view/MSS_Vat.lat.262,6.5
Vat.lat.280,postille,5.0,General Data,1) S. Ambrosii opera complura. sec. XV med.,https://digi.vatlib.it/mss/detail/Vat.lat.280,https://digi.vatlib.it/view/MSS_Vat.lat.280,6.5
Vat.lat.286,postille,5.0,General Data,1) S. Ambrosii opera complura sec. IX ex.,https://digi.vatlib.it/mss/detail/Vat.lat.286,https://digi.vatlib.it/view/MSS_Vat.lat.286,6.5
Vat.lat.314,postille,5.0,General Data,"1) Didymi Alexandrini, s. Ambrosii et aliorum opera complura. sec. XV med.",https://digi.vatlib.it/mss/detail/Vat.lat.314,https://digi.vatlib.it/view/MSS_Vat.lat.314,6.5
Vat.lat.413,postille,5.0,General Data,1) S. Ioannis Chrysostomi opera quattuor in latinum versa Sec. XV med.,https://digi.vatlib.it/mss/detail/Vat.lat.413,https://digi.vatlib.it/view/MSS_Vat.lat.413,6.5
Vat.lat.422,postille,5.0,General Data,1) Sec. XII in.,https://digi.vatlib.it/mss/detail/Vat.lat.422,https://digi.vatlib.it/view/MSS_Vat.lat.422,6.5
Vat.lat.458,postille,5.0,General Data,1) Sec. XIII-XIV,https://digi.vatlib.it/mss/detail/Vat.lat.458,https://digi.vatlib.it/view/MSS_Vat.lat.458,6.5
Vat.lat.475,postille,5.0,General Data,1) S. Augustini sermones Sec. XII med.,https://digi.vatlib.it/mss/detail/Vat.lat.475,https://digi.vatlib.it/view/MSS_Vat.lat.475,6.5
Vat.lat.526,postille,5.0,General Data,1) sec. XV med.,https://digi.vatlib.it/mss/detail/Vat.lat.526,https://digi.vatlib.it/view/MSS_Vat.lat.526,6.5
Vat.lat.528,postille,5.0,General Data,1) sec. XV med.,https://digi.vatlib.it/mss/detail/Vat.lat.528,https://digi.vatlib.it/view/MSS_Vat.lat.528,6.5
Vat.lat.713,postille,5.0,General Data,1) 146v: Testis acquisitionum Martini ep. Ulixbonensis.,https://digi.vatlib.it/mss/detail/Vat.lat.713,https://digi.vatlib.it/view/MSS_Vat.lat.713,6.5
Vat.lat.745,postille,5.0,General Data,1) Sec. XIV in.,https://digi.vatlib.it/mss/detail/Vat.lat.745,https://digi.vatlib.it/view/MSS_Vat.lat.745,6.5
Vat.lat.997,postille,5.0,Bibliographic References:,"Bibliographic References: 1) Stirnemann, Patricia Les manuscrits de la Postille , In Hugues de Saint-Cher († 1263). Bibliste et théologien, 2004",https://digi.vatlib.it/mss/detail/Vat.lat.997,https://digi.vatlib.it/view/MSS_Vat.lat.997,4.25
Barb.gr.4,marginalia,5.0,General Data,"1) 30r: Sophocles, sec. V a.C. Sophoclis Acrisii fragm. n. 61 2) 36v: Euripides, 480-407 a.C. Fragm. Euripidis Antiopae. 3) 166v: Theognis Megareus, sec. VI a.C. Theognidis Elegiae, I, 963-968 4) 167v, 168v: Anth. Palat., XI, 193, 251, 252, 292 verss. 3-4, Φιλωνος...μὲν χρὴ...- ἐπελαφρίζειν τὰ πταίσματα. 5) 186av, 1r-3v: Theognis Megareus, sec. VI a.C. στίχοι Θεόγνιδος, i.e. Ἐλεγείων α´, 173-182, Σωκράτους fragmentum.",https://digi.vatlib.it/mss/detail/Barb.gr.4,https://digi.vatlib.it/view/MSS_Barb.gr.4,5.0
